Snapshotdt,ApplicationID,UPB,DPD,BKRepo_Flag,NextPaymentDate,RemainingTerm,MaturityDate,NumberOfExtensions,NumberOfPayments,FundingDate,OriginalRate,CurrentRate,OriginalPayment,CurrentPayment,PTICore,DTICore,Make,Model,ModelYr,BookValue,LTVCore,OriginalAmtFinanced,OriginalTerm,BookNewUsed,BookMileage,HighFico,BookTier,FirstPaymentDate,LastPmtDate,lastExtensionDate,ChargeoffDate,MOB,DPDBucket,MOB_Lag1,UPB_Lag1,DPD_Lag1,DPDBucket_Lag1,LoanStatus,LoanStatus2,LoanStatus2_Lag1,Vintage_M,Vintage_Q,PrepayBal,DefaultBal,DQBal
2020-01-31,7783167,17950.05,11,None,2020-02-20,62,2025-02-20,0,10,2019-02-12,0.1749,0.1749,434.48,434.48,0.132,0.3487,CHEVROLE,MALIBU      ,17,15517,1.23433202294258,19153.13,72,Used,21043,613,Tier 2,2019-03-20,43849,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7783192,15281.56,0,None,2020-02-19,49,2024-02-19,0,11,2019-02-13,0.1844,0.1844,443.58,443.58,0.1455,0.3382,DODGE,JOURNEY     ,15,13113,1.30959353313506,17172.7,60,Used,80938,658,Tier 2,2019-03-19,43860,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7783216,17367.67,0,None,2020-02-20,61,2025-02-20,0,11,2019-02-18,0.1978,0.1978,454.03,454.03,0.109,0.2907,NISSAN,SENTRA      ,16,13539,1.396185094911,18902.95,72,Used,27117,605,Tier 4,2019-03-20,43849,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7783230,27085.85,0,None,2020-02-23,61,2025-02-23,0,11,2019-02-18,0.172,0.172,670.41,670.41,0.0924,0.3546,DODGE,JOURNEY     ,18,24238,1.22730175757076,29747.34,72,New,9,566,Tier 4,2019-03-23,43852,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7783348,25039.83,0,None,2020-02-06,61,2025-02-06,0,11,2019-02-14,0.1574,0.1574,598.54,598.54,0.0806,0.4108,DODGE TR,RAM 1500 PIC,16,22900,1.21291004366812,27775.64,72,Used,41104,539,Tier 5,2019-03-06,43836,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7783548,15535.86,9,None,2020-02-22,62,2025-02-22,0,10,2019-02-26,0.1648,0.1648,372.52,372.52,0.0557,0.2978,CHEVROLE,MALIBU      ,18,16127,1.0443548087059,16842.31,72,Used,22941,679,Tier 1,2019-03-22,43834,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7783623,15930.91,0,None,2020-02-20,61,2025-02-20,0,11,2019-02-22,0.1669,0.1669,389.42,389.42,0.1123,0.2878,CHEVROLE,CRUZE       ,17,13017,1.34473765076439,17504.45,72,Used,31592,611,Tier 2,2019-03-20,43850,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7783628,0,106,Chargeoff,2019-07-21,72,2025-02-21,0,0,2019-02-26,0.1871,0,537.95,537.95,0.0864,0.3609,MERCEDES,C CLASS     ,15,19350,1.18849250645995,22997.33,72,Used,46098,576,Tier 6,2019-03-21,43649,,,12,90120,,,,,CO,CO,,2019-2,2019-Q1,,,0
2020-01-31,7783824,9161.92,0,None,2020-05-06,46,2024-02-06,0,14,2019-02-11,0.1805,0.1805,365.51,365.51,0.1071,0.3729,HONDA,ACCORD      ,12,8730,1.64703436426117,14378.61,60,Used,76321,541,Tier 2,2019-03-06,43861,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7783910,19272.96,10,None,2020-02-21,66,2025-04-21,2,8,2019-02-18,0.1539,0.1539,427.43,427.43,0.074,0.2363,CHEVROLE,SILVERADO 15,13,16625,1.19613052631579,19885.67,72,Used,104142,649,Tier 5,2019-03-21,43840,43844,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7784617,21448,41,None,2020-02-21,67,2025-04-21,2,7,2019-02-11,0.182,0.182,501.44,501.44,0.1045,0.404,JEEP,COMPASS     ,17,16715,1.29898534250673,21712.54,72,Used,12374,580,Tier 4,2019-03-21,43845,43754,,12,3060,,,,,DQ30,EarlyDQ,,2019-2,2019-Q1,,,21448
2020-01-31,7784978,11786.47,9,None,2020-02-22,66,2025-04-22,2,8,2019-02-11,0.2073,0.2073,304.58,304.58,0.1254,0.3213,KIA,FORTE       ,16,10825,1.14316212471132,12374.73,72,Used,10345,573,Tier 7,2019-03-22,43769,43766,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7785338,19018.57,10,None,2020-02-21,62,2025-02-21,0,10,2019-02-13,0.2021,0.2021,486.14,486.14,0.1438,0.2917,CHEVROLE,SILVERADO 15,11,18375,1.0989387755102,20193,72,Used,92378,588,Tier 5,2019-03-06,43843,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7785486,9646.57,0,None,2020-02-21,51,2024-03-21,1,10,2019-02-22,0.1618,0.1618,263.21,263.21,0.103,0.3687,NISSAN,MURANO-V6   ,9,8550,1.25298245614035,10713,60,Used,67392,573,Tier 4,2019-03-21,43847,43817,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7785520,22971.05,0,None,2020-02-06,63,2025-03-06,1,10,2019-02-20,0.1199,0.1199,498.64,498.64,0.0844,0.3001,FORD TRU,F150 PICKUP ,14,18575,1.37347671601615,25512.33,72,Used,112837,622,Tier 2,2019-03-06,43805,43836,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7785572,16358.71,14,None,2020-02-17,54,2024-04-17,2,8,2019-02-26,0.25,0.25,499.78,499.78,0.1204,0.3363,NISSAN,PATHFINDER  ,13,13375,1.27308261682243,17027.48,60,Used,98338,544,Tier 7,2019-03-17,43840,43763,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7785725,0,0,Paidoff,2019-06-21,71,2025-02-21,0,1,2019-02-12,0.2108,0.2108,705.05,705.05,0.0938,0.3768,DODGE,JOURNEY     ,18,24238,1.17298704513574,28430.86,72,New,14,592,Tier 3,2019-03-21,43501,,,12,0,,,,,,,,2019-2,2019-Q1,,,0
2020-01-31,7786311,19348,0,None,2020-02-21,61,2025-02-21,0,11,2019-02-12,0.2178,0.2178,526.39,526.39,0.164,0.3298,NISSAN,ROGUE       ,17,14321,1.45745548495217,20872.22,72,Used,48789,595,Tier 3,2019-03-21,43852,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7786732,16078.8,0,None,2020-02-06,49,2024-02-06,0,11,2019-02-11,0.1349,0.1349,428.26,428.26,0.0353,0.2153,NISSAN,TITAN CREW C,14,17150,1.08548746355685,18616.11,60,Used,107069,556,Tier 4,2019-03-06,43836,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7787626,0,137,Chargeoff,2019-08-21,72,2025-02-21,0,0,2019-02-13,0.204,0,629.99,629.99,0.0993,0.1684,NISSAN,PATHFINDER  ,15,19875,1.29973383647799,25832.21,72,Used,70017,528,Tier 7,2019-03-21,43676,,,12,120+,,,,,CO,CO,,2019-2,2019-Q1,,,0
2020-01-31,7787698,16193.4,0,None,2020-02-06,61,2025-02-06,0,11,2019-02-11,0.2297,0.2297,452.02,452.02,0.0331,0.1303,KIA,SPORTAGE    ,15,13350,1.31720674157303,17584.71,72,Used,26611,555,Tier 8,2019-03-06,43838,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7788188,20856.54,0,None,2020-02-21,61,2025-02-21,0,11,2019-02-12,0.1491,0.1491,489.01,489.01,0.0931,0.1808,LINCOLN,NAVIGATOR-V8,10,16600,1.38777108433735,23037,72,Used,58876,551,Tier 5,2019-03-21,43851,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7788444,11130.82,0,BK,2020-02-05,61,2025-02-05,0,11,2019-02-14,0.1299,0.1299,250.56,250.56,0.0691,0.3646,NISSAN,MURANO      ,16,19491,0.640557693294341,12485.11,72,Used,14999,559,Tier 5,2019-03-05,43835,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7788706,31670.62,10,None,2020-02-21,62,2025-02-21,0,10,2019-02-22,0.1619,0.1619,756.17,756.17,0.0869,0.1706,CHEVROLE,SUBURBAN    ,15,30748,1.11972128268505,34429.19,72,Used,103100,571,Tier 5,2019-03-21,43825,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7788980,35610.39,0,None,2020-02-06,61,2025-02-06,0,11,2019-02-11,0.1299,0.1299,799.56,799.56,0.049,0.1508,MERCEDES,C-CLASS     ,18,39369,1.01198150829333,39840.7,72,Used,7053,554,Tier 5,2019-03-06,43838,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789066,25677.46,0,None,2020-02-21,61,2025-02-21,0,11,2019-02-12,0.1975,0.1975,676.57,676.57,0.1036,0.1656,CHEVROLE,CAMARO      ,18,25099,1.1229770110363,28185.6,72,Used,15742,516,Tier 8,2019-03-21,43836,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789197,11373.62,0,None,2020-02-22,49,2024-02-22,0,11,2019-02-20,0.2287,0.2287,357.53,357.53,0.0521,0.351,CHRYSLER,TOWN & COUNT,13,10312,1.22168347556245,12598,60,Used,79045,531,Tier 7,2019-03-22,43859,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789200,16536.42,0,None,2020-02-22,61,2025-02-22,0,11,2019-02-18,0.18,0.18,418.62,418.62,0.0576,0.2228,FORD,FUSION      ,17,15550,1.17156012861736,18217.76,72,Used,37794,662,Tier 7,2019-03-22,43840,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789203,0,129,Chargeoff,2019-08-24,72,2025-02-24,0,0,2019-02-19,0.1765,0,462.25,462.25,0.151,0.2874,CHEVROLE,CAMARO      ,14,15618,1.29959021641696,20297,72,Used,66448,607,Tier 6,2019-03-24,43615,,,12,120+,,,,,CO,CO,,2019-2,2019-Q1,,,0
2020-01-31,7789214,14039.98,11,None,2020-02-20,54,2024-04-20,2,8,2019-02-12,0.2387,0.2387,413.01,413.01,0.1033,0.468,LINCOLN,MKX         ,11,10436,1.37928516673055,14394.22,60,Used,100691,554,Tier 9,2019-03-05,43850,43740,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789433,14758.02,9,None,2020-02-22,62,2025-02-22,0,10,2019-02-13,0.1399,0.1399,335.69,335.69,0.0905,0.3918,FORD,FOCUS       ,18,20324.73,0.79715696100268,16202,72,New,8,565,Tier 7,2019-03-22,43821,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789446,16893.27,0,None,2020-02-21,61,2025-02-21,0,11,2019-02-20,0.1399,0.1399,389.31,389.31,0.1467,0.3015,HONDA,CIVIC       ,16,14556,1.29078730420445,18788.7,72,Used,19982,616,Tier 1,2019-03-21,43846,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789759,23795.7,0,None,2020-02-08,61,2025-02-08,0,11,2019-02-12,0.1673,0.1673,581.36,581.36,0.1224,0.2528,AUDI,A4          ,17,20725,1.26953051869723,26311.02,72,Used,49591,535,Tier 7,2019-03-08,43838,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789838,15713.7,21,None,2020-02-10,62,2025-02-10,0,10,2019-02-19,0.2467,0.2467,447.05,447.05,0.1646,0.3685,JEEP,COMPASS 2WD ,18,21967,0.761213638639778,16721.58,72,New,9,546,Tier 7,2019-03-10,43831,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7789944,15159.54,0,None,2020-02-23,49,2024-02-23,0,11,2019-02-13,0.2644,0.2644,507.11,507.11,0.1225,0.5366,CHEVROLE,EQUINOX     ,15,13300,1.24871654135338,16607.93,60,Used,77789,637,Tier 7,2019-03-23,43861,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7790088,14723.53,0,None,2020-02-07,62,2025-03-07,0,10,2019-02-22,0.2019,0.2019,381.2,381.2,0.1866,0.4864,TOYOTA,CAMRY       ,16,13350,1.17675505617978,15709.68,72,Used,45018,566,Tier 7,2019-03-22,43860,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7790180,22364.44,9,None,2020-02-22,62,2025-02-22,0,10,2019-03-04,0.2098,0.2098,583.99,583.99,0.1193,0.4104,TOYOTA,CAMRY       ,19,25259,0.934671206302704,23608.86,72,New,2,526,Tier 8,2019-03-22,43847,,,11,30,,,,,Current,Current,,2019-3,2019-Q1,,,0
2020-01-31,7790387,26764.31,0,None,2020-02-22,61,2025-02-22,0,11,2019-02-14,0.1133,0.1133,577.25,577.25,0.0456,0.3303,MERCEDES,M CLASS     ,15,30250,0.989051570247934,29918.81,72,Used,57974,613,Tier 0,2019-03-22,43860,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7790694,16219.68,0,None,2020-02-22,61,2025-02-22,0,11,2019-02-14,0.2009,0.2009,423.86,423.86,0.0785,0.4042,FORD,FUSION      ,16,14275,1.23693239929948,17657.21,72,Used,25198,614,Tier 7,2019-03-07,43844,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7790738,12369.57,0,None,2020-02-09,49,2024-02-09,0,11,2019-02-14,0.141,0.141,333.22,333.22,0.0524,0.221,AUDI,Q5          ,10,12575,1.13628389662028,14288.77,60,Used,74085,587,Tier 5,2019-03-09,43841,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7790863,18005.8,101,OFR,2020-02-22,65,2025-02-22,0,7,2019-02-11,0.1773,0.1773,424.01,424.01,0.1592,0.4365,FORD,FUSION      ,17,12700,1.46302598425197,18580.43,72,Used,43174,583,Tier 4,2019-03-22,43791,,,12,90120,,,,,DQ90,LateDQ,,2019-2,2019-Q1,,,18005.8
2020-01-31,7790980,0,9,Paidoff,2020-02-22,61,2025-02-22,0,11,2019-02-20,0.1952,0.1952,381.74,381.74,0.1159,0.3571,CHEVROLE,CRUZE       ,17,13650,1.17172161172161,15994,72,Used,39776,544,Tier 5,2019-03-22,43840,,,12,30,,,,,,,,2019-2,2019-Q1,,,0
2020-01-31,7791044,28156.56,0,None,2020-02-23,61,2025-02-23,0,11,2019-02-12,0.1604,0.1604,677.71,677.71,0.0842,0.4486,DODGE TR,DURANGO     ,16,30050,1.03170915141431,31002.86,72,Used,26233,598,Tier 5,2019-03-23,43853,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7791191,16282.05,10,None,2020-02-21,66,2025-04-21,2,8,2019-02-11,0.1514,0.1514,366.89,366.89,0.0631,0.2292,HYUNDAI,SANTA FE-4 C,18,16750,1.02611940298508,17187.5,72,Used,44477,523,Tier 6,2019-03-21,43833,43794,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7791434,23312.25,0,None,2020-02-20,65,2025-04-20,2,9,2019-02-13,0.204,0.204,598.94,598.94,0.0844,0.1485,DODGE,CHALLENGER  ,16,20525,1.19773544457978,24583.52,72,Used,53071,556,Tier 8,2019-03-20,43860,43801,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7791526,18355.09,0,None,2020-02-22,61,2025-02-22,0,11,2019-02-18,0.18,0.18,462.4,462.4,0.1279,0.4808,CHEVROLE,EQUINOX     ,17,18200,1.10563956043956,20122.64,72,Used,55883,561,Tier 7,2019-03-22,43847,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7791653,25987.9,0,None,2020-03-22,60,2025-02-22,0,12,2019-02-18,0.156,0.156,635.09,635.09,0.114,0.3545,FORD,FOCUS       ,18,24944.08,1.17820099999679,29389.14,72,New,6,566,Tier 4,2019-03-22,43854,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7791878,26036.19,0,None,2020-02-05,61,2025-02-05,0,11,2019-02-12,0.1214,0.1214,574.86,574.86,0.103,0.2036,DODGE,CHARGER     ,18,23525,1.2453215727949,29296.19,72,Used,26632,667,Tier 1,2019-03-05,43832,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7792251,15743.18,0,None,2020-03-22,60,2025-02-22,0,12,2019-02-14,0.1755,0.1755,402.34,402.34,0.1476,0.4219,MITSUBIS,MIRAGE      ,19,15847.65,1.11759472224589,17711.25,72,New,23,681,Tier 1,2019-03-22,43852,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7792299,20936.84,9,None,2020-02-22,64,2025-03-22,1,9,2019-02-20,0.2692,0.2692,611.38,611.38,0.154,0.3331,DODGE,CHARGER     ,16,16407,1.30818857804596,21463.45,72,Used,82757,579,Tier 6,2019-03-22,43826,43724,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7792352,20207.67,9,None,2020-02-22,66,2025-04-22,2,8,2019-02-11,0.1678,0.1678,468.9,468.9,0.0639,0.193,HYUNDAI,ELANTRA     ,19,18802,1.11953728326774,21049.54,72,New,12,578,Tier 7,2019-03-22,43826,43731,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7792410,27874.03,24,None,2020-02-07,62,2025-02-07,0,10,2019-02-12,0.1259,0.1259,608.18,608.18,0.1123,0.2022,SUBARU,WRX         ,17,29519,1.03749923777906,30625.94,72,Used,17951,588,Tier 5,2019-03-07,43837,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7792787,16416.71,0,None,2020-02-23,61,2025-02-23,0,11,2019-02-11,0.27,0.27,497.45,497.45,0.0614,0.15,BMW,7 SERIES    ,12,15350,1.13751270358306,17460.82,72,Used,90934,528,Tier 9,2019-03-23,43853,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7792983,25618.32,0,None,2020-02-23,61,2025-02-23,0,11,2019-02-11,0.1499,0.1499,598.91,598.91,0.1213,0.2249,INFINITI,QX60        ,15,27500,1.03022945454545,28331.31,72,Used,30406,529,Tier 6,2019-03-08,43851,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7793263,18506.64,0,None,2020-02-13,62,2025-03-13,0,10,2019-03-07,0.1642,0.1642,443.73,443.73,0.0974,0.5171,NISSAN,ROGUE       ,17,17300,1.16197514450867,20102.17,72,Used,42251,550,Tier 2,2019-04-13,43856,,,11,0,,,,,Current,Current,,2019-3,2019-Q1,,,0
2020-01-31,7793420,20197.74,10,None,2020-02-21,64,2025-03-21,1,9,2019-02-13,0.1515,0.1515,455.63,455.63,0.0562,0.2236,JEEP,CHEROKEE    ,17,16960,1.25834433962264,21341.52,72,Used,29533,603,Tier 1,2019-03-21,43859,43756,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7793494,18165.11,8,None,2020-02-23,62,2025-02-23,0,10,2019-02-18,0.1765,0.1765,446.39,446.39,0.0586,0.426,CADILLAC,SRX         ,13,16325,1.20053047473201,19598.66,72,Used,61112,629,Tier 4,2019-03-23,43834,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7794110,0,145,Chargeoff,2019-09-14,59,2024-02-14,0,1,2019-02-18,0.2552,0,287.44,287.44,0.0539,0.3548,BUICK,REGAL       ,11,7786,1.24043154379656,9658,60,Used,79310,587,Tier 7,2019-03-14,43710,,,12,120+,,,,,CO,CO,,2019-2,2019-Q1,,,0
2020-01-31,7794182,29540.35,0,None,2020-03-03,63,2025-04-03,1,10,2019-02-22,0.1824,0.1824,743.95,743.95,0.1267,0.2608,KIA,OPTIMA      ,19,26721,1.20444145054452,32183.88,72,New,14,520,Tier 6,2019-04-03,43860,43836,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7794245,0,132,Chargeoff,2019-09-23,71,2025-02-23,0,1,2019-02-14,0.2593,0,462.56,462.56,0.1668,0.368,HYUNDAI,ACCENT      ,19,16891,0.984796637262448,16634.2,72,Used,12,559,Tier 7,2019-03-23,43565,,,12,120+,,,,,CO,CO,,2019-2,2019-Q1,,,0
2020-01-31,7794554,0,0,Paidoff,2019-08-25,54,2024-02-25,0,6,2019-02-14,0.167,0.167,377.12,377.12,0.0944,0.5156,GMC,SIERRA 1500 ,13,12007,1.26209711001916,15154,60,Used,103049,595,Tier 1,2019-03-25,43685,,,12,0,,,,,,,,2019-2,2019-Q1,,,0
2020-01-31,7794880,20927.39,0,None,2020-02-07,61,2025-02-07,0,11,2019-02-14,0.155,0.155,496.01,496.01,0.0907,0.2473,DODGE,JOURNEY     ,18,18494,1.25224397101763,23159,72,Used,24008,658,Tier 5,2019-03-07,43844,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7794888,19250.81,0,None,2020-02-22,65,2025-04-22,2,9,2019-02-18,0.2482,0.2482,538.59,538.59,0.1197,0.2743,NISSAN,PATHFINDER  ,15,14705,1.35151309078545,19874,72,Used,65731,544,Tier 8,2019-03-22,43860,43787,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7794910,0,164,Chargeoff,2020-01-23,68,2025-02-23,0,4,2019-02-14,0.18,0,456.33,456.33,0.0977,0.3074,NISSAN,ROGUE       ,17,14450,1.37445605536332,19860.89,72,Used,48286,505,Tier 6,2019-03-23,43826,,2019-12-31,12,120+,,,,,CO,CO,,2019-2,2019-Q1,,,0
2020-01-31,7795006,21835.44,0,None,2020-02-04,62,2025-03-04,0,10,2019-03-14,0.1542,0.1542,511.81,511.81,0.0977,0.2305,HONDA,ACCORD      ,17,17286,1.37654460256855,23794.95,72,Used,25633,635,Tier 5,2019-04-04,43840,,,11,0,,,,,Current,Current,,2019-3,2019-Q1,,,0
2020-01-31,7795037,28384.42,9,None,2020-02-22,66,2025-04-22,2,8,2019-03-20,0.142,0.142,629.7,629.7,0.0662,0.4513,TOYOTA,CAMRY       ,19,24114.77,1.26068297562034,30401.08,72,New,7,625,Tier 3,2019-03-22,43785,43843,,11,30,,,,,Current,Current,,2019-3,2019-Q1,,,0
2020-01-31,7795157,11370.82,0,None,2020-03-03,53,2024-05-03,2,9,2019-02-18,0.1703,0.1703,319.9,319.9,0.1407,0.3891,BUICK,ENCORE      ,15,12100,1.05572314049587,12774.25,60,Used,101244,596,Tier 5,2019-04-03,43860,43780,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7795198,10528.6,0,None,2020-02-23,51,2024-03-23,1,10,2019-02-20,0.1665,0.1665,287.82,287.82,0.0695,0.2988,TOYOTA,CAMRY       ,14,10155,1.14121221073363,11589.01,60,Used,75442,575,Tier 6,2019-03-23,43861,43848,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7795213,0,9,Paidoff,2020-02-22,61,2025-02-22,0,11,2019-02-12,0.2181,0.2181,439.75,439.75,0.16,0.5144,HYUNDAI,TUCSON      ,15,12125,1.43792412371134,17434.83,72,Used,61546,585,Tier 4,2019-03-22,43832,,,12,30,,,,,,,,2019-2,2019-Q1,,,0
2020-01-31,7795308,16022.03,0,None,2020-02-10,61,2025-02-10,0,11,2019-02-12,0.1571,0.1571,383.25,383.25,0.1474,0.317,CHEVROLE,SILVERADO 25,13,19670,0.904066598881546,17782.99,72,Used,98409,571,Tier 6,2019-03-10,43840,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7795385,0,0,Paidoff,2019-10-23,66,2025-02-23,0,6,2019-02-12,0.1603,0.1603,462.92,462.92,0.163,0.405,KIA,SORENTO     ,14,16400,1.29164085365854,21182.91,72,Used,65502,591,Tier 5,2019-03-23,43754,,,12,0,,,,,,,,2019-2,2019-Q1,,,0
2020-01-31,7795417,25113.87,47,None,2020-02-15,64,2025-03-15,0,8,2019-02-21,0.1399,0.1399,558.09,558.09,0.1151,0.272,JEEP,GRAND CHEROK,15,27702,0.972731571727673,26946.61,72,Used,22840,589,Tier 7,2019-04-01,43847,,,12,3060,,,,,DQ30,EarlyDQ,,2019-2,2019-Q1,,,25113.87
2020-01-31,7795621,14381.96,21,None,2020-02-10,56,2024-08-10,0,10,2019-02-18,0.1644,0.1644,366.5,366.5,0.0585,0.205,GMC LIGH,SIERRA 1500 ,11,16675,0.95095952023988,15857.25,66,Used,107903,608,Tier 6,2019-03-10,43847,,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7795692,23150.86,0,None,2020-02-24,61,2025-02-24,0,11,2019-02-14,0.2099,0.2099,622.85,622.85,0.13,0.3169,DODGE,CHALLENGER  ,17,21775,1.15597014925373,25171.25,72,Used,33265,503,Tier 7,2019-03-24,43848,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7795696,20944.96,39,None,2020-02-23,67,2025-04-23,2,7,2019-02-12,0.1553,0.1553,468.49,468.49,0.1679,0.3876,DODGE TR,RAM 1500 PIC,13,19350,1.12252558139535,21720.87,72,Used,76025,661,Tier 2,2019-03-23,43839,43766,,12,3060,,,,,DQ30,EarlyDQ,,2019-2,2019-Q1,,,20944.96
2020-01-31,7795721,23693.8,0,None,2020-02-18,52,2024-04-18,1,9,2019-02-18,0.1344,0.1344,601.71,601.71,0.1003,0.2251,MERCEDES,SL CLASS    ,9,20775,1.25296269554753,26030.3,60,Used,78332,638,Tier 3,2019-04-03,43847,43756,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7795818,17609.77,0,None,2020-02-06,61,2025-02-06,0,11,2019-02-14,0.1509,0.1509,412.73,412.73,0.0508,0.2282,CHEVROLE,MALIBU      ,16,16775,1.16090670640835,19474.21,72,Used,21615,663,Tier 6,2019-03-06,43851,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7795825,21556.13,0,None,2020-02-23,61,2025-02-23,0,11,2019-02-19,0.142,0.142,498.1,498.1,0.0586,0.1382,ACURA,RDX         ,16,23925,0.999220480668756,23906.35,72,Used,40035,626,Tier 2,2019-03-23,43852,,,12,0,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7795909,17878.98,74,None,2020-02-18,64,2025-02-18,0,8,2019-02-21,0.24,0.24,489.97,489.97,0.077,0.3872,NISSAN,ALTIMA      ,17,13100,1.40959007633588,18465.63,72,Used,40048,561,Tier 8,2019-03-18,43854,,,12,6090,,,,,DQ60,LateDQ,,2019-2,2019-Q1,,,17878.98
2020-01-31,7795940,21790.74,9,None,2020-02-22,67,2025-05-22,2,7,2019-02-28,0.204,0.204,537.42,537.42,0.1344,0.3646,BMW,3 SERIES    ,15,18025,1.22253980582524,22036.28,72,Used,34176,544,Tier 8,2019-04-07,43853,43790,,12,30,,,,,Current,Current,,2019-2,2019-Q1,,,0
2020-01-31,7796063,0,0,Paidoff,2019-11-15,64,2025-02-15,0,8,2019-02-14,0.1613,0.1613,421.51,421.51,0.1037,0.2636,INFINITI,M37         ,13,19525,0.991895006402049,19366.75,72,Used,61207,602,Tier 6,2019-03-06,43763,,,12,0,,,,,,,,2019-2,2019-Q1,,,0
2020-01-31,7796381,26054.99,39,None,2020-02-23,67,2025-04-23,2,7,2019-02-14,0.2022,0.2022,638.62,638.62,0.0733,0.2201,LEXUS,IS          ,16,22225,1.18344206974128,26302,72,Used,29086,588,Tier 6,2019-03-23,43808,43808,,12,3060,,,,,DQ30,EarlyDQ,,2019-2,2019-Q1,,,26054.99
